start_equity,end_equity,total_return_pct,ann_return_pct,ann_vol_pct,sharpe,max_drawdown_pct,n_trades,win_rate_pct,avg_trade_pnl,median_trade_pnl,profit_factor,sma_fast,sma_slow,rsi_buy,rsi_sell
10000,16478.16153331757,64.78161533317568,2.1962215371137184,2.9120701142387464,0.7541787975417068,-8.404768259477391,91,65.93406593406593,77.86765320765004,79.62072345128361,2.665251064024773,50,100,40,70
10000,15561.68981751718,55.61689817517179,1.9389704160930776,2.62211375460893,0.7394684584850368,-4.954865220564408,79,63.29113924050633,76.9274583486148,102.28966260283923,2.6932325434138935,20,200,40,70
10000,14596.9907115238,45.96990711523801,1.655892928383862,2.418436290394984,0.6846956998455469,-4.863945080196197,68,64.70588235294117,73.92946289482893,99.34204581955414,2.6790262722553906,10,200,40,70
10000,15773.408252787678,57.73408252787677,2.007775729734851,2.9739693306987602,0.6751164879239377,-6.737672087898449,94,58.51063829787234,67.92115908542314,64.58037213636356,2.3423516747310225,50,200,40,70
10000,13738.220439273433,37.38220439273432,1.3857184572804604,2.086642926640147,0.6640898831271073,-3.0962113709177785,50,70.0,80.80041050728029,63.212927268064746,4.033567718796977,10,100,40,70
